TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
139.749626119158,140.764752511592,132.0639133483444,129.61834149445346,133,170.637244093339,165.920427225656,175.82422009336216,172.40291995833078
135.548291124882,138.034851997106,128.9312770284156,126.4992666541925,136,167.606663744555,163.557699010469,169.3306652143244,163.82925671296357
132.282144211835,133.677479528278,125.87293744202546,123.45183598566405,134,165.044749072603,159.562338076807,164.1446055160722,163.92246101098675
129.741339060585,133.604354953921,122.88825624932713,120.4750599077168,107,163.050406051534,159.846277861122,163.56513479192412,158.9442516497106
127.172039599158,122.119819033614,119.97573911390802,117.56712310681431,112,160.989439997667,148.714058397733,163.0013630242625,158.7180179110583
124.959032760343,126.624296131317,117.13311621159437,114.72547133765795,135,159.186242497416,153.566290319966,158.17633968706414,153.90228761391757
122.875399645601,134.845164552908,114.35743557430942,111.94691101034118,119,157.479428018547,162.130526355556,157.52226362037206,149.1036888401949
120.867094716622,130.890112349046,111.64516851405443,109.22772075096844,142,155.836931882823,158.514618158106,154.0768884211191,149.5301018818841
118.885848996416,124.537642028495,108.99232615043687,106.5637739013126,125,154.234664010487,152.497221936994,150.36295482837113,148.70840977846092
116.877693459347,119.221552185791,106.39458599825747,103.95067085643086,105,152.640450161582,147.51228090413,147.32837791381775,140.4409063389328
114.824332645593,119.428642442165,103.8474274567476,101.38388002327147,90,151.048282695104,148.046730948876,143.4252451015531,141.96182551398167
112.722385524904,110.328685218599,101.34627490300434,98.85888604641661,113,149.458969534622,139.270473070564,142.68458774195867,138.37142641812184
110.585022159693,104.130260617195,98.88664705735897,96.37134391383682,95,147.879525264447,133.392208853832,139.36750095918902,136.40642249902945
108.435870270757,109.16224486523,96.46431111800419,93.91723738567381,87,146.318494865966,138.740929448947,137.87307873989212,132.94010993593764
106.301597431028,110.203248559958,94.07544018528094,91.49304021555648,112,144.782182190671,140.09535430186,136.76886971475653,131.09070663475322
104.206327467112,97.6824807186799,91.71677236771811,89.0958785086066,97,143.27373759838,127.88479564433,129.5805992840174,128.3267503539005
102.166955675786,101.993315280908,89.38576993692266,86.72369253709178,102,141.792942471704,132.502725396003,131.54112951737503,127.20394862617027
100.190817072335,99.9682513049818,87.0807769061687,84.37539634838834,102,140.336700855083,130.781735725159,126.73678031331447,121.59486177802823
98.2756881880111,95.9565613834016,84.80117332351645,82.05103341811719,98,138.899815129324,127.071187796252,124.83482870104426,118.57235722742722
96.4118383549149,97.7940196583382,82.54752457274802,79.75192660624424,93,137.476087694569,129.206940089049,122.55123046732253,117.527830661275
94.585570007486,92.9796171417673,80.32172410847488,77.48082081978868,93,136.059940696445,124.688063996761,122.86574800772252,117.31176263246502
92.7834194111194,92.3989681988506,78.12712787889745,75.24201660629586,87,134.648482949795,124.4002505644,117.04871791021726,113.54940836148654
90.9961709700119,92.4981253322669,75.96867887911782,73.04149310617123,80,133.243638974296,124.789625507329,117.07477749864698,112.85030071173271
89.2219370448687,84.9163333765324,73.85302031966359,70.88701883664402,76,131.853722672004,117.495503621095,113.85868316045455,111.55316020177243
87.4677784962171,88.8466788959001,71.78859589591792,68.78824878508567,76,130.493877139238,121.711038377914,113.5073076447809,109.63346956866727
85.7496376490906,90.0083815401802,69.78573572360193,66.7568063742869,86,129.185111357652,123.155513465759,111.11152176734038,107.45353743322678
84.0906654531548,82.9970235246399,67.85672678375158,64.80634915391806,71,127.952093284583,116.424572437614,106.678954095847,105.8620854777866
82.5182986354455,88.9038549776438,66.01586651653196,62.95261686225945,73,126.820211232046,122.609524215843,106.80367019998052,104.23561497225303
81.0606377150854,82.213691581963,64.2794986520114,61.21346096937259,74,125.812555604451,116.195240878716,108.66841001060962,102.95007337290367
79.742767854846,83.0559613079503,62.66603023472794,59.60885467829331,67,124.94739225012,117.311204528323,99.55364725919192,101.62155595728082
78.5836455909806,75.905277418718,61.19592906907411,58.16088264088114,67,124.236491680416,110.432080420904,101.24427125105558,97.34865389347011
77.5940574555345,79.427076934351,59.89170104994139,56.893709893109076,67,123.684465334978,114.223355547467,99.1825643518707,96.61401870351756
76.7759678788522,80.1008859395817,58.77784669324285,55.833529356828024,60,123.289113674034,115.164604049842,101.1016116534034,92.25395498358901
76.1233487901239,78.8971878660859,57.88079672159756,55.00848781740649,62,123.04271342895,114.226355604001,100.53283578447828,95.20947786469166
75.6243596042069,78.4693322971943,57.22882651522366,54.44859023714713,68,122.934121551407,114.062004319041,96.8670147401319,94.88803239186096
75.2645575323605,85.5125543709377,56.85194937394698,54.185582403733804,82,122.95151136699,121.366828228295,100.51371087848534,97.732650096098
