TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
252.074371962742,250.318338273608,250.8047397171031,246.84715660779,279,282.530739612977,273.223328080146,288.9123567687773,285.69239428819145
253.066288815682,255.327959415838,250.86059867101565,246.90039992404343,263,284.598992735641,278.548341131622,290.49204915197856,284.7313093767189
252.980749772881,262.323195355918,250.82543254209227,246.86254331408435,244,285.210410613171,285.854778043396,290.6652382989534,285.9726770463041
253.727420612472,247.696336705623,250.68506622943843,246.71941284803455,265,286.52589948431,271.535093562599,292.5302591774858,288.5353979271072
253.287353381327,248.341073526519,250.42633761973127,246.4578488102849,232,286.558209166857,272.483131461744,294.2502723697403,283.32401287082143
253.276896277242,252.881217552691,250.03721192071154,246.0658200248985,249,287.09612420424,277.322847665243,291.7413773649991,286.0905381208262
253.093492089619,247.973298592191,249.50688253589266,245.53252470736618,231,287.4390696979,272.710907456326,289.7422293621182,285.64513168438157
252.79020898681,244.043225400271,248.8258577470843,244.84847710946698,241,287.655003749065,269.073347070211,292.44969309322215,282.41758302021174
252.3369667549,243.91858804699,247.9860326251337,244.00557937799454,227,287.712368852857,269.237876706943,290.0931710640855,282.0613550102075
251.727014141473,254.193618505308,246.98074568940592,242.99717814831502,251,287.605136297032,279.798841699276,287.3904975129189,283.83422208757446
250.9615667706,254.295594908081,245.80482006652588,241.81810562395515,278,287.334853041591,280.183627291959,289.2915139175523,280.8517517682422
250.050728222672,245.76865880627,244.45458897110646,240.46470496567912,215,286.911936853287,271.936476371541,284.0337465564663,278.2092826982341
249.011098390176,234.767387069762,242.92790551208282,238.93483999458073,257,286.353243012293,261.212061793998,283.99996391574064,277.21820005723777
247.863087285628,251.928925178205,241.22413698909975,237.22788937467362,233,285.679395541408,278.647620062667,284.18981897667544,276.41648193595734
246.627795694746,241.379518543463,239.34414398191515,235.34472557909663,241,284.911676992912,268.369483002501,280.8525866357979,273.10363301200533
245.323821025552,240.152390619,237.29024462302812,233.28767903133445,240,284.068844047078,267.410956189851,278.5902730202263,269.02242555349926
243.964291417339,233.986796280376,235.06616477118826,231.06048814061066,231,283.16417022489,261.511372625267,275.7203416170618,271.52457767398863
242.554422734565,232.938947725195,232.67697459872136,228.66823574559092,216,282.203010182884,260.727018900654,273.73631811211095,268.26517264080934
241.089847252734,226.012882595988,230.12901258709545,226.11727296251226,232,281.181134143,254.062003566819,274.45867360264566,265.9622978563846
239.555895716351,228.574225776579,227.429797866271,223.41513137479794,216,280.084014038487,256.882019154268,266.1581861951397,262.3586326739173
237.92793012668,239.64966749373,224.58793185789,220.57042452571451,249,278.887158753533,268.213820481019,266.82240137597074,259.7780656631825
236.172730724161,234.18027719611,221.61299046076002,217.5927399542492,205,277.557502052609,262.998538721305,263.3176426876468,256.3777855941547
234.250845373906,231.160650939709,218.51540810464627,214.49252310193802,222,276.055751628617,260.230828965825,258.2488328973058,254.80582011986044
232.119721335062,214.201656434611,215.30635473640226,211.2809541560457,204,274.339519534316,243.521615429878,255.52671480190259,251.62518522607223
229.737365992733,212.853923544997,211.99760741345196,207.96981950605087,225,272.366980892961,242.421582102497,253.625972263487,248.62948466130467
227.066231079058,224.767839989343,208.60141774227372,204.57137905247464,205,270.100755736362,254.581168584667,253.06778660978125,243.39306524429023
224.07698888851,221.256961437543,205.130376656526,201.09823086424808,214,267.51168277471,251.313980314339,248.9052609560976,240.6068624586201
220.751871428241,213.396041385957,201.59727810295377,197.5631747543618,195,264.582156293966,243.694818560146,239.61486391656294,238.43428847425562
217.087274297977,206.792780365833,198.01498298991413,193.9790761298325,197,261.308728169961,237.331429740065,239.07628998671146,232.77200419322256
213.095383862098,200.943674997554,194.39628507076674,190.3587317897948,199,257.703733686938,231.720354578205,236.53735582814568,230.93844958692335
208.80466420932,196.288920527933,190.7537800480061,186.7147389585807,205,253.795777709245,227.301830737567,231.12652965767552,228.09561210206724
204.259132908275,189.30768656365,187.09973941444582,183.05936907126562,196,249.629010200374,220.555068642488,228.71152497411822,222.15663126265378
199.516453812812,186.609651206787,183.44599042530442,179.40444770652758,208,245.261219271687,218.089785697238,222.4521026777415,218.05111716111566
194.644972717745,165.696863772856,179.80380357551186,175.76124204198558,181,240.760867447237,197.408069081632,225.08028616238482,217.11860605519527
189.719909228337,168.664992799825,176.18378863904195,172.14035688930312,152,236.203284368161,200.605623832611,217.2245006867945,211.86542578921959
184.818988359133,155.309196505604,172.5958007493368,168.5516407889639,139,231.666299305164,187.477643369656,213.27486528345426,204.74380514353516
180.017842191506,139.113909434073,169.04885730327968,165.00410294725253,166,227.225643671656,171.508596204436,211.07851808533812,204.28537507080563
175.385531469931,146.202611860881,165.55106683708826,161.50584216412418,133,222.950473306033,178.821995406301,204.23298061515197,200.45013498969158
170.980527714395,143.709409585616,162.10957066583944,158.0639885437078,162,218.899351025358,176.551978450454,203.71529195795014,197.19117637219594
166.847459142036,137.877799531551,158.7304980073022,154.68465870791417,154,215.116992711223,170.942072870336,201.14006199099828,196.2519442662405
163.014861672094,136.536533063337,155.41893524612328,151.37292516889178,149,211.632018213569,169.821059624798,194.54429757404367,192.6361742459021
159.49409486582,133.288197789895,152.17890971700177,148.132800238447,137,208.455866976032,166.791554947564,195.67127489154615,188.32348505465433
156.279488772518,137.200511030126,149.01338839586973,144.967234862742,139,205.582944437931,170.921303856807,188.69774543559234,185.7445313074715
153.349689267333,143.231359210265,145.92429163137655,141.87813251375417,138,202.991966902885,177.168219593839,183.4644181368491,180.65259315266192
150.67007484601,130.625709675197,142.9125219692162,138.86637818899533,134,200.64837795052,164.777295473423,185.23608052203085,179.39911132654956
148.196034861578,127.741427367035,139.97800789183177,135.93188234081083,153,198.507626480146,162.106421599176,181.28610044159444,176.93005696009612
145.876834654401,118.497120487754,137.1197622574253,133.07363951789745,132,196.519031921335,153.074230560972,178.8053828461056,175.09770213695955
143.659752103041,115.391453784336,134.3359549910481,130.28980127034464,126,194.629921191001,150.179410752968,177.50921054321208,170.22251480741716
141.494155900327,111.838832809469,131.62399940203204,127.5777626907581,134,192.789707714949,146.836390665409,172.3464297661148,168.67016960251922
139.33520911267,113.340600463582,128.9806514886391,124.93426195071245,139,190.953596043769,148.546535456104,170.12779178509913,166.42280427992392
137.14692073038,112.739774675823,126.40212131783758,122.35549191852826,128,189.085634702556,148.152884659297,167.20432092863996,162.05465531437608
134.904329190522,108.365077009135,123.88419553484397,119.83722291108839,117,187.160901153623,143.984180817188,167.99476743540015,159.574902873381
132.594679642195,111.096093664638,121.42236985019957,117.37493542543456,118,185.16668051558,146.920030509379,161.5012634732587,156.88869377564268
130.217544090702,108.347552988419,119.01199032002805,114.9639616637028,140,183.10258703746,144.375181883479,158.5546069211622,152.70234733757303
127.78392285996,105.10826351887,116.64840205766467,112.59963448743483,124,180.979666632425,141.338462725033,158.63693246392273,150.89767606968218
125.314449379192,96.3720177809301,114.32710396990609,110.27744239234116,114,178.818602359823,132.803684273246,151.87539667597804,150.36431150546076
122.836891098646,103.285740914545,112.04390800671084,107.99318899016029,84,176.647215573357,139.917789869858,154.51684985353842,149.93984728736726
120.383191583404,90.4271841398195,109.79510133688714,105.74315540795007,102,174.49750773801,127.258548443718,148.60042751666478,144.8763307879741
117.986328472781,98.3094536460189,107.5776098218268,103.52426397469614,110,172.402517603582,135.339083418279,148.02866190353242,146.17492799460746
115.677267036822,84.1092356070363,105.38916110922813,101.33424151505534,89,170.393273515303,121.336097744664,149.57263024255292,141.90143235466576
113.482269727593,83.830943462765,103.22844563324657,99.17178053457155,104,168.496101353969,121.254021199818,143.58061874672947,137.94583562952045
111.420780776593,93.0180905356579,101.09527378387008,97.03669655716658,97,166.730507290093,130.636383019055,143.53376068314813,137.43429967742938
109.504045797587,81.1724873243661,98.99072756673706,94.93007993421679,89,165.107795471971,118.985009204954,140.97844726481458,134.45106996479345
107.7345552709,80.7100729038452,96.91730498632143,92.85444035630127,101,163.630509697689,118.715853942013,138.91083073407577,130.37252854857488
106.106324410134,80.3544348141403,94.8790555149385,90.81384242839033,98,162.292711743874,118.552519499335,135.74124005750798,130.9377561668695
104.605947269737,82.2364373733443,92.88170500032737,88.81403065969914,92,161.081034363305,120.625884556856,134.068330435314,128.39688930715067
103.214296748374,79.9339653544633,90.93276844781764,86.86254230279917,99,159.976380727147,118.513847894892,131.60168450319563,129.74871304810736
101.908690162845,76.7677810598229,89.04164914884518,84.9688065125037,92,158.956090061963,115.537185480675,129.55598486963487,123.12085416474201
100.66530665698,81.9956811070093,87.21972282492055,83.14422849265094,89,157.996355767452,120.953707265889,126.89172487190007,123.26128727999806
99.4616304027194,76.2876350729744,85.48040534108623,81.40225718381254,106,157.074669935678,115.433395841869,127.52956426162149,119.54310898652642
98.2787028588828,71.3745565952875,83.83920298976847,79.7584354923855,89,156.172077444203,110.707177551482,126.10418928013269,123.97499983708929
97.1029967507232,72.5781204117918,82.31374405544977,78.23043177078472,75,155.275052143216,112.096739538955,122.26796998691566,116.22575870346606
95.9277705257529,62.7447327108898,80.92379091137036,76.83805179991361,98,154.376853710844,102.448500109907,123.48141598799498,118.08512688653487
94.7538199075975,76.5345188787731,79.69123179966374,75.60323042521179,82,153.478281594438,116.422596487922,122.55409319405774,115.55848394124394
93.589606844607,65.4377008410866,78.64005164712268,74.550002198680545,98,152.58780612608,105.50926216517,119.2255793070115,114.72926379633822
92.4508092001459,69.321718481477,77.79628146111827,73.70445057181848,71,151.721119965262,109.575948329554,119.11280717860076,115.45343192049594
91.3593906724959,69.6602993588676,77.18792611367519,73.09463544826775,83,150.900209195081,110.096393590222,117.74517746224055,113.3480685391437
90.3423341295251,67.3707900553196,76.8448702107425,72.75049879386785,96,150.152087143093,107.987955333348,118.05065692435258,113.45200425203124
89.430208540641,67.3561802748058,76.79876226760484,72.7037485263582,81,149.507361053799,108.153633828508,117.46100599846655,114.70855041885596
88.6557474159532,62.6706375953006,77.08287741671211,72.9877209123008,74,148.998809531405,103.64760698807,119.38561597809979,111.51200382673845
88.0526044839218,64.0607455117878,77.73195899843114,73.63722182319833,84,148.660136557159,105.216468417219,117.83045291307907,114.41059547578176
87.6544216172472,54.2086365702279,78.78203971295056,74.68834753083416,70,148.525037222909,95.542360554672,116.68203504073865,113.56811681458764
87.4942979904539,57.946494468074,80.27024312132477,76.17828583176168,60,148.626664344547,99.4574767796762,119.03978489091348,116.57169683263295
87.6046929313851,77.632982145102,72.99802101654933,68.90479173816192,106,148.997528631457,119.320489509086,111.70356614519117,108.21917886503158
88.0177338394391,61.1259484297353,71.26140240829909,67.15479129133178,82,149.669804014717,102.989256849686,114.33226737873667,105.88442897357122
88.7658413644884,50.401552727656,70.66355540203779,66.54481521476737,67,150.675950554744,92.4399472925891,110.40881124591861,108.05786174575856
89.8825331789534,53.0930377747207,71.15014057529362,67.02047725382926,85,152.049516464994,95.3058124717154,115.33465241223439,104.95042513308329
91.4032308421419,60.0223781828655,72.6631184326335,68.52368758931925,75,153.825943914359,102.408835715057,113.92182774523377,106.11291555246045
93.3658758977891,49.8374503523325,75.14116987338349,70.99307373244187,79,156.043184857,92.3969019620736,118.257167809637,114.02462748560254
95.8111641893979,56.9146873444164,78.52012800154779,74.36441276737747,69,158.741935915397,99.6464526414159,121.28589158708756,119.3652270947348
98.7822321273022,58.0959223006512,82.73341845754749,78.57107211814349,97,161.965326019695,100.999329094914,120.80568491931194,115.54738558831369
