TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
277.542751221328,302.23959625721,290.66013302960636,294.3367126965226,277,308.28086123725,324.275979916379,325.88294110798466,328.70839110670016
279.476432211838,275.924231358315,291.0562451014025,294.63000961796746,296,311.084802866932,298.035220410113,329.02435183857034,331.42666502643823
279.685068406983,301.804286055594,291.3521344333506,294.80225062052295,280,311.954930096959,323.989629616679,326.81203425317995,333.8962010017497
280.416439770145,308.130666557713,291.5312298083454,294.8386227567451,272,313.07609999362,330.390116258863,328.8895501734789,332.4554282023177
280.56978602793,301.279963092843,291.57794166594476,294.72555543763747,292,313.638705642505,323.613273037244,328.27555618268593,333.7820193134589
281.117505720545,305.930427163701,291.4777933647572,294.4508273433088,291,314.534933874916,328.337353886198,329.7897665786424,330.819206985079
281.14549618339,293.427899109619,291.2175403436758,294.0036582586418,298,314.947859642,315.9082015369,327.5234689674706,332.6305264440002
281.448696955192,289.764625224756,290.7852762898016,293.37478522957065,266,315.593510639082,312.318064636444,328.0339794663026,330.71737401831086
281.238757003309,299.031824887774,290.17052557607894,292.55652263960826,293,315.758559403598,321.658164878398,327.5361964037525,326.28316149759036
281.195680885203,274.590489565484,289.36432132886557,291.5428058943848,301,316.055477572053,297.289496007308,325.63187126558245,327.34850689368625
280.643935765529,273.714002247531,288.35926860239033,290.32921854210196,298,315.871530852954,296.485443254208,324.8256297349226,327.9400048775005
280.169168756698,274.508738014119,287.14959236267947,288.91300296918325,297,315.735251898279,297.352383905159,325.125074203616,324.128991488864
279.195240745547,291.470461442332,285.73116998303345,287.2930547222653,266,315.123460497494,314.386084708347,322.32885759154027,325.54870696563654
278.22898712659,293.963519681284,284.1015482114229,285.46990086222024,296,314.494642823249,316.950894949995,321.36774129785795,320.7226135903873
276.781275216008,288.774319714306,282.25994464422644,283.44566280672564,306,313.404386346602,311.833223717298,319.06137085887497,317.9254648318051
275.292680292857,283.530430806948,280.2072339138426,281.2240043037177,300,312.252272969945,306.660642347136,321.4026527827989,319.4379864661862
273.349687640244,260.142182789688,277.9459188643443,278.81006521646714,281,310.662564587716,283.343482709488,316.3076086646406,319.0568133889455
271.336614434357,286.089880068861,275.4800872385034,276.2103821118436,279,308.984787984862,309.362051219039,314.07590698613046,310.5640143633807
268.905039919341,259.978334577437,272.81535441279567,273.4327965820561,253,306.902431559168,283.321161786621,309.2459661379762,310.5469860104363
266.390887805088,283.144188094872,269.9587928741569,270.48635240899955,291,304.721886369974,306.557458139709,307.5651668257668,308.98997465467676
263.501146982955,283.34597175116,266.9188492781781,267.3811828127406,275,302.177087613158,306.829473327098,303.6414825722768,303.38616134252624
260.529522219707,272.162609161774,263.70524999733647,264.12838907266723,228,299.536683835152,295.716132854457,299.3661321811733,301.4013897821404
