TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
240.308705092077,242.669679619276,286.4410495151239,286.4208482895351,221,276.28735121938,266.826842208165,331.07749282302404,329.1164983625491
238.322428158327,241.978822806922,286.0087199530649,285.9905557158198,274,275.722084879033,266.438125373206,330.6448595887721,324.0718247210506
236.219434107638,256.060724423751,285.25452690263717,285.2384786803558,241,275.028622892198,280.81847997049,326.01155053920553,325.1121090981522
234.055869804462,252.205448418822,284.2069512174451,284.1930757534789,244,274.268942336009,277.258101719324,329.0588897408618,325.9189809072215
231.882194581925,251.667572105505,282.89546260558836,282.88379467274063,248,273.497926801306,277.011692036531,325.17119500885246,326.2648805656136
229.742529734914,251.931219887245,281.35022892197367,281.34078189944796,239,272.762775112972,277.563492372556,322.7321557144677,324.50216591711416
227.674240655849,256.841532538851,279.60182915971404,279.59459585711704,211,272.102647371013,282.758754042019,322.08782156723737,325.02826892385156
225.70773571919,239.441896945863,277.68097219294276,277.67592590256606,245,271.548539141316,265.640968458559,318.5839099608409,316.6849830155281
223.866461490929,251.162151035594,275.6182234195444,275.61531917643623,243,271.123366978087,277.640072513882,320.02943381770893,320.8734893276051
222.167071217836,231.921636303566,273.44374119721243,273.442917225327,255,270.842243614332,258.675501510176,317.1431828081523,317.9788920366973
220.619742531572,241.483116920925,271.1870249656512,271.18820428717737,237,270.712918527714,268.51010863618,312.7688955501753,310.95073267947384
219.228620493503,234.365667231285,268.87667675351395,268.8797689376129,252,270.736358581536,261.663052799496,312.7143727967889,311.6709825371822
217.992363087102,247.048709343931,266.54017767552926,266.54508070202996,240,270.907443485756,274.613836525618,308.2690309590152,308.1598765521803
216.904767638981,240.125143509012,264.20368081360954,264.210283026861,232,271.215751428675,267.955436612492,309.3058817853287,304.24307216116176
215.955458086785,234.867465818803,261.8918218362752,261.9000039640188,232,271.646411024005,262.960422087389,304.77862629030113,301.73313491946806
215.130614278639,237.163333308996,259.6275484115823,259.6371856238584,241,272.180996470939,265.5165195425,304.98806926150536,300.02270626854124
214.413725461983,233.700106016924,257.4319693175912,257.4429333010431,222,272.79844345061,262.311155408283,298.68224753935743,296.0937382358198
213.786350785921,236.285118498318,255.324224159946,255.33638518311434,245,273.475963817677,265.151727668046,296.29115947380177,299.9587425432888
213.228870080684,230.191912830268,253.32137413120597,253.33460307738846,233,274.189937714737,259.311839043102,296.4880447474103,293.92890537242727
212.721208537713,237.802433680087,251.43831427551368,251.45248462056838,232,274.916762508362,267.173492229686,295.8803907935888,294.9186779648142
212.243519376068,236.467784894031,249.68770753322406,249.70269724673358,261,275.633639089124,266.087846642903,293.28625529443104,289.5157050209021
211.776809328738,229.549229904684,248.0799404739675,248.09563382366622,234,276.319277730393,259.416218967695,293.4788702828555,290.0165076176353
211.303492969804,233.087895712535,246.6231007546516,246.63938999523765,247,276.954507938939,263.199787273396,289.637876069834,286.42719360109925
210.807863631688,236.095593644861,245.32297577828678,245.3397627076389,255,277.522779559967,266.450411895942,290.46674412291526,287.32051921029733
210.276470964506,230.996558598583,244.18307223410966,244.2002696014552,225,278.010545754198,261.592374795233,286.6564186775307,284.91567445260586
209.698398028718,235.30218872612,243.20465582958926,243.22218858209266,250,278.407522218169,266.13711934745,284.9292824972634,283.5332832545519
209.065434082073,215.977004353049,242.38681032095963,242.40461667729883,209,278.706821001502,247.049209361791,281.59003532704287,283.67032758482395
208.372142762383,232.096274057498,241.72651495788,241.74454729933893,256,278.90496129487,263.403955252188,285.7458540029448,281.71802903808043
207.615828982843,226.109991337004,241.2187393027705,241.2369648744054,237,279.001763427393,257.651390790284,284.8316001032741,286.7576786404446
206.796411336028,222.812352655004,240.85655401540907,240.8749554322809,282,279.000135846557,254.585751232343,284.7941102123792,280.6163448543706
205.916209943063,221.269311159166,240.63125646306347,240.64983201844268,197,278.905767911372,253.273027112747,283.2405238087973,285.2728967053749
