TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
159.109758804952,156.344651714883,153.1339275626275,154.41216007996354,197,189.385627462166,182.882514298657,198.68340224689587,192.5630995744536
156.035759565574,152.703544283138,150.0483944364882,151.32145718290283,135,187.117752068259,179.579374493752,188.85053609448968,195.95413739172147
153.236534965347,161.244985593746,147.04211858432862,148.3106699230947,135,185.156937391737,188.454621145401,189.81305141847437,189.84161565212162
150.677115334367,149.07171338397,144.114774183726,145.37959488241273,148,183.459030008652,176.611143348143,183.38389039948643,183.9460969331271
148.31753374446,141.667116191996,141.2651032302606,142.52708975601834,107,181.973236000149,169.532472055624,181.07241173712055,184.10411374212572
146.114965505323,137.293657979076,138.49099186853027,139.75114769811083,97,180.644796253489,165.48120542512,181.47618451789774,178.66674412266315
144.025890523743,142.862814284966,135.78956068995532,137.04898562498198,122,179.417744079966,171.368945622006,175.97235888690452,176.41989713579952
142.008193896658,142.532226469017,133.15726821483682,134.41714571077168,118,178.237626425838,171.353453645444,175.53490290622193,175.30342546879598
140.02311527885,142.949389643627,130.5900266591987,131.85160919442637,121,177.054062202713,172.082337789655,174.01117376441886,173.61278089212541
138.036956417729,129.848445514171,128.08332899923147,129.34792152909768,123,175.823009835786,159.289846961455,166.38582327625085,168.9269530715586
136.022461260716,132.728423630962,125.63238615490638,126.901327714173,121,174.508623898443,162.475112365378,170.16473373275406,166.07434665268536
133.959795781057,134.145362659579,123.23227303169602,124.50691656670699,113,173.084599302202,164.194269167629,166.14869636416933,165.20787779893504
131.837075375693,137.616879528103,120.87808205154354,122.15977258196375,121,171.534930791996,167.965026001752,160.78983611011603,162.68857253983754
129.650415151656,128.005978779882,118.56508270712533,119.85513393479084,88,169.854053398375,158.650474648404,163.3509333091462,161.97901268052678
127.403510140772,125.475481188179,116.28888558199549,117.58855508117529,112,168.046372344798,156.413518948887,157.10845420234403,158.35023672599013
125.106785112096,118.171413152707,114.04560921643667,115.35607235662312,100,166.12523403919,149.400264475349,156.34688804202568,159.76667319498068
122.776183554075,130.155261918738,111.83204811337743,113.15437088183279,113,164.111428368238,161.672274000882,154.54954484785665,156.65220326260268
120.431689281818,116.378976553877,109.64584021709527,110.98095112171916,103,162.031342400755,148.181568706879,151.99631811339975,155.02571809393032
118.095689577373,114.952995919235,107.48563203323766,108.83429328164635,98,159.914903975952,147.038656366361,148.16763510000786,147.285229916267
115.791294619272,116.846852424922,105.35123970182303,106.71401786325237,108,157.7934594237,149.21313529498,146.30281907792173,147.92513411926157
113.540724380193,107.182389997086,103.24380419312894,104.62104056197217,88,155.69772354083,139.82691249847,145.38210537243086,145.42517363908075
111.363862555361,111.095950557779,101.16593889569589,102.55771978458057,105,153.655924126587,144.016390319253,141.93126609225624,142.76347777431803
109.277059662465,113.041740180917,99.12186794087518,100.52799513849322,100,151.692241001236,146.235832746691,141.58588302869646,142.37475035091833
107.292246809018,107.614072676413,97.11755346829426,98.53751510508926,106,149.825613897359,141.0796091442,137.7969249546559,139.42817724129722
105.416400164635,102.532772415659,95.16081033889026,96.5937524067736,102,148.068967931481,136.267597207377,137.58246213619051,138.2336785264708
103.651375710083,99.0379515847577,93.26140674566216,94.70610552113897,82,146.428881646827,133.039960340461,135.49079023720682,134.3551343705282
101.994115322041,107.685015000411,91.4311492331563,92.88598485468054,71,144.905701837812,141.952152586824,134.74205869442318,133.23895162526307
100.437208801074,108.927731061386,89.68395084849845,91.14688229738539,92,143.49409140024,143.457989687148,129.93044567616136,133.38406196577256
98.9697815468202,102.398270049712,88.03588118545656,89.50442291702387,90,142.183980390405,137.189687480091,128.8081677389473,130.1894496069504
97.5786634896072,97.7839418761478,86.50519725908629,87.97639772570426,84,140.961875121036,132.834599740576,128.80996177342328,128.71044447245816
96.2497810930128,99.115048624264,85.11235423630939,86.5827765376635,98,139.812464530622,134.423070810581,127.27369941897162,126.07589490227848
94.9697008559933,96.433696124296,83.87999529894972,85.34570018560925,87,138.720447030266,131.997247254069,128.90343052116697,125.58770625260084
93.7272406969153,100.123313908821,82.83291990048235,84.28945134738609,66,137.672485371711,135.940597888562,126.72751774521457,121.28116621478345
92.5150565986327,87.8685112128579,81.99803013488406,83.44040368721812,83,136.65918362488,123.937769856336,125.52913331872678,126.08075963005517
91.3311080980696,90.7400708652254,81.40425470051434,82.82694878297877,88,135.676971655555,127.059582582465,120.61006238717218,121.47971645080172
90.179909723196,95.0127518817796,81.08245056616556,82.47940092828514,75,134.729781265395,131.580830430642,122.15330612028588,124.93779068771481
89.0734877515891,86.759722520337,81.06528232567655,82.429879779897135,76,133.830406561425,123.574715816897,124.50465746759512,124.94218641085665
88.0319828837408,91.360868477341,81.38707950178241,82.71217109186261,87,133.00146007745,128.421157461554,121.58056632236165,126.4358142433826
87.0838681604135,86.470516585649,82.08367226065639,83.36156597782383,82,132.275864826857,123.774514139038,122.30565000251907,120.16658765357414
86.265784563579,91.1623481211094,83.19220624670476,84.41467938867567,72,131.696858017428,128.70849803345,125.68125390871126,126.32963467951522
85.6220296465743,86.6436077810632,84.75093727489593,85.90924852134208,77,131.317520060734,124.430383763253,130.30599097377709,125.6228488084228
85.2037618696687,106.600141153625,77.36188202524471,78.76953270781848,79,131.199877128562,144.626045894112,116.20294422226038,120.31760905148947
85.0679998452517,89.3790895225323,75.47866076881814,76.95574687426421,71,131.413651112529,127.642653784868,115.12340222496206,120.24660666918425
85.276497436399,78.8689958883057,74.7594983469836,76.29710348951016,74,132.034742762454,117.368777647542,115.36612448226795,116.40078743137165
85.89456092027,75.8419542862302,75.14886548781584,76.73859037029808,68,133.143529537174,114.57653790204,118.10285181103298,116.97861312933819
86.9898446373785,88.0402344329462,76.58746391172485,78.22143943759153,79,134.823039848966,127.008229857482,119.23173151164869,120.74971931760088
88.6311215023065,81.0539818940667,79.01265643176862,80.68355307376203,68,137.157033818653,120.254023912705,122.52627523991553,119.69253928793034
90.8869822464966,77.4994503458373,82.35890858291782,84.05994207447475,57,140.227984278995,116.930197849076,121.87739183985816,126.9598235099135
93.8243819322023,83.8301970158072,86.55823873839626,88.28317217822439,66,144.114919402474,123.490332300686,128.74524011774287,130.14556209015836
97.5069337874067,93.8311461037093,91.54067374658183,93.28381622718405,78,148.891069113266,133.719374203239,136.28003198197777,132.1111781015076
101.992856347828,90.5521661255138,97.23470707377493,98.99090896663154,87,154.621258858629,130.66721416468,139.2063681856539,141.32048685559093
107.332513802831,102.143897503701,103.56775651339831,105.33240156199452,87,161.359020397663,142.484514080711,147.09226463543783,144.80778997096635
113.565549596373,113.191821365993,110.46661842345532,112.23561281381967,87,169.143439355756,153.756775957502,152.2573978814652,154.6347959363996
120.717692568641,124.229102864831,117.85791577112465,119.62767436500104,109,177.995827701335,165.01718525397,160.6236253384655,159.1072706443985
128.797401676929,127.749278678978,125.66853700156562,127.43596693354405,124,187.916386008994,168.759298405067,170.27702773521065,168.7471831375396
137.792595628553,142.242181481912,133.82606321895375,135.58854506950513,120,198.881092641909,183.47296731082,176.7624531993422,175.97973769162707
147.667773655357,137.996958739539,142.25918095296484,144.01454772220615,134,210.839111531435,179.447358153698,186.15802377693427,183.58468126629828
158.361861635968,160.514407358512,150.8980781043834,152.64459222034753,118,223.711035501778,202.183286065667,191.64419720319577,191.35607384703505
169.787106576245,164.167301723418,159.67482080860444,161.41114941022948,127,237.388270225227,206.053543183221,198.32473876167617,202.46808626874088
181.829290181373,159.442792076242,168.52370904387,170.24889778485448,141,251.733812055631,201.545297043886,209.00946537961835,209.75807511096838
194.349442549744,173.541084033197,177.38160899386494,179.0950546174879,144,266.58458386683,215.858770119293,219.40688293536886,216.58656526501107
207.187118549201,179.69722359544,186.18826042350028,187.88968235918298,144,281.755374547121,222.229024841409,231.1795145956169,226.01030394639855
220.165164680917,197.372273325794,194.88655753641225,196.57596876831005,165,297.044292113877,240.117139794078,238.5016317513459,237.96158824239777
233.095767880638,202.147159119339,203.4228018033291,205.10047926050316,161,312.239502297841,245.10405649777,244.81519544805766,243.08538286464756
245.787454809962,206.636753220253,211.7469258007321,213.4133805123855,180,327.126899426857,249.804662439956,253.0051610135066,253.76398813338093
258.052614355567,230.571390614268,219.8126869087958,221.46863416382288,222,341.498258797003,273.949307480516,261.3084942434078,265.8747228970714
269.71505782049,256.60672536026,227.5778303504336,229.22416009204386,200,355.159360701506,300.193660195713,269.7208995849183,270.80478457361505
280.617116924133,249.945321290799,235.0042209754459,236.64196865311467,226,367.937562720428,293.740298590606,275.9677767484945,278.42593376222027
290.625810555455,267.392365096192,242.0579435330545,243.6882616230838,248,379.688330370056,311.394423194444,280.4181419931086,285.06243133724047
299.637683589538,274.588194259521,248.70937146372523,250.33350185808024,227,390.300313067612,318.796385006594,289.92487342271573,288.3283546750821
307.582026900393,273.655618522784,254.9332043383649,256.5524517876786,238,399.698664150696,318.0690069731,297.28230575888267,296.34828983318016
314.422315566038,294.20771256202,260.708474371781,262.32418115471864,256,407.84643841354,338.825376671814,302.99948788804534,301.29314411634806
320.155838876406,281.16751048064,266.01852265457126,267.63204462974824,268,414.744044327928,325.988540815322,307.6650337007248,305.5987289068932
324.811627596017,298.819391917282,270.8509459369508,272.4636301172864,261,420.426866647884,343.842891367991,312.92258137205505,313.45551638605593
328.446898833995,294.914248329816,275.19751491733524,276.8106786903218,278,424.96129578874,340.139331838821,315.78032373953664,318.43203401756045
331.142327361753,298.162289312947,279.05406536062367,280.6689774596839,252,428.439493443893,343.588083607525,321.7892842881104,321.0808279058653
