TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
103.687802115257,84.2896921890212,42.77039325852962,45.47099637700995,74,134.029549616794,108.078192474952,79.64423612554715,85.50593381897517
103.18905848605,89.3868648431016,44.57465391744063,47.10832986275392,101,134.436129964745,113.478925418499,82.51381220878086,84.8959141857344
106.243297069902,93.3667294243764,47.32451514234384,49.721243247601706,94,138.046270628422,117.758572726668,88.1510835499714,92.2639430025677
109.931145313829,89.9548518185117,50.9575285441594,53.24499959667634,104,142.048826195045,114.642837896734,91.44409669804824,94.86700589885541
113.993669498735,104.703343133382,55.408760262446265,57.61237137836224,119,146.432475692909,129.683961490689,97.58263390729802,94.66616686533771
118.406874974841,102.039227956347,60.611226928439805,62.7540908953967,102,151.191655754808,127.30909005388,97.86066511033133,100.85984554717187
123.309216868005,105.565752730582,66.49633545000094,68.5993039663897,108,156.467628521518,131.121585085316,105.34003283412042,107.28392826063316
128.819244789686,107.790638218688,72.99432370697394,75.07602386145408,126,162.369399408,133.629276036077,114.1499536705639,112.98086944873296
135.014877489519,119.60554814351,80.03469924430777,82.11158250638692,139,168.96625292701,145.723929432808,118.74679668093707,123.00663371345433
141.930172977717,134.531612776709,87.54667326571189,89.63307619040441,132,176.286025936002,160.926772902914,126.80724683050843,130.517549738074
149.562508182599,139.678743127771,95.45958716352663,97.56780295886776,155,184.322356290227,166.347809759413,134.26506529233023,137.177781476105
157.879370354661,150.356475574184,103.70332887172009,105.84368891446474,142,193.040703026798,177.296663990709,143.0794927171518,146.32900585106265
166.823723920681,151.594311020352,112.20873660178933,114.38970095481736,171,202.383042513391,178.80291974687,152.80862573293643,149.4153281322847
176.318041101298,165.912764894549,120.90798743751861,123.13624337434544,161,212.271432327472,193.387171635145,158.5881152460744,160.67434725817802
186.267605217685,160.247447220601,129.7349685768656,132.0155360979075,156,222.611035899692,187.985105064454,168.8246437019098,168.4698220789104
196.563565052188,173.154150538558,138.62562903340782,140.96197233313114,179,233.293023149299,201.152584415788,174.13159197087992,179.20409923257972
207.08603307098,182.724212448621,147.51830981310044,149.91245364683485,174,244.197589210038,210.981015815111,183.37033169003513,190.84270127561052
217.707356064641,183.062072072711,156.35405076447807,158.80670065820186,215,255.197186149305,211.574903805238,195.2125021272845,194.75426447098727
228.295573740416,199.362356751839,165.07687252967673,167.5875377804828,174,266.159963598388,228.128938236652,203.95523175994543,206.3281119735247
238.718009925569,208.187525407672,173.63403205631926,176.2011504799586,194,276.953352299819,237.205637807297,209.21220723007514,216.50778654126233
248.844900431578,200.887485689594,181.97625060861492,184.5973140141497,207,287.447689159164,230.154967374088,220.92574634474695,220.3838119712865
258.552941362366,226.887768132294,190.05791305977368,192.72959245114578,256,297.519764912045,256.402512262425,229.8078920906466,233.7344938044026
267.728635181652,259.872729538963,197.83723786919256,200.55550741415993,232,307.056170469555,289.632681789967,237.80385575461398,240.5219968160453
276.271315145324,261.40662157423,205.27641700794427,208.03667584752273,237,315.956321984521,291.409777989797,244.0729298503382,245.22200286008817
284.095739269281,254.560162316371,212.3417255516401,215.13891657454525,261,324.135055563808,284.804567283437,250.4933611315583,250.75302547524993
291.134161178692,266.872635406061,219.0036007322058,221.83232548638898,273,331.524698867382,297.356379741802,259.4036021220515,260.84694385266545
297.337805678629,260.109078460051,225.2366905754156,228.09131955052158,291,338.076547387297,290.830297603206,264.1106247074169,269.981912847114
302.677700532222,276.685333596004,231.01987235000865,233.8946499204546,292,343.761696869269,307.642205895328,270.8856743392918,273.11553552273165
307.144841580476,290.792795471491,236.33624137553244,239.22538476600644,289,348.571208996878,321.983540564733,274.3271572239495,280.0346039248249
310.749694822673,278.352177460676,241.17307085894004,244.07086255844567,284,352.515613947775,309.775054738011,280.99163008671246,282.5809134337536
313.521065230703,292.857776435602,245.52174360778645,248.4226167331136,279,355.623779588961,324.511083581956,285.9824444904372,286.5431649942369
315.504386759814,287.345458955644,249.37765678622657,252.27627297025987,264,357.941201770611,319.227530566761,290.05739245133685,288.4763945380307
316.759510182852,272.814620179488,252.7401009026065,255.6314203588398,295,359.52779234591,304.923826447025,292.39958349623413,293.35856933947946
317.358084075841,308.111092963543,255.61211445106252,258.4914579426202,260,360.455260248649,340.44583842483,296.9428399289912,294.53461814819207
317.380638741517,280.338898892658,258.0003158178014,260.8634183382753,295,360.804195422502,312.897621241072,297.9085159685341,298.4545164992766
316.913492491174,286.562312064904,259.91471411824267,262.757770167803,291,360.660975032682,319.343481017156,301.55606054500737,302.88638614247196
316.045604151285,268.991406557049,261.36850082552985,264.1882012432899,250,360.114615839371,301.993522773906,298.06851787934187,299.7655708389789
314.865494792701,291.801086466546,262.377824133359,265.1713845218685,274,359.253695745562,325.022680523813,300.13713455321846,306.09845270281113
313.458355609088,279.613705337431,262.96154808428497,265.7267289348249,260,358.1634614621,313.053336744203,301.6954710473478,303.27189205013997
311.903447942288,280.244678388681,263.140998584021,265.87611728315,279,356.923228304156,313.900934650122,301.3009720059028,305.20863527564677
310.271886224525,289.82991221676,262.9396984726148,265.6436334350071,279,355.604162905385,323.701407938836,300.65877494007015,302.87665619768876
308.624875826484,285.071326138566,262.38309388649134,265.05528112629656,274,354.2675208541,319.156702172366,301.28013663079514,301.46114362039805
307.012456362402,285.153831359594,261.4982741420335,264.1386966514552,306,352.96338981624,319.451753982991,299.2518291531049,299.6310837348519
305.472777911952,289.05503114561,260.3136873978538,262.92285775771563,297,351.729965616365,323.564191280209,302.8274354256453,299.52537639460536
304.031913937315,283.554437582926,258.85885435829,261.4377910557917,282,350.593365063835,318.273550044369,297.7052248730382,300.0642633243162
302.704191475825,289.056907793111,257.1640822302751,259.71428020359156,277,349.567956110338,323.984710572921,297.1851842723159,297.3181284264291
