TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
71.5503151307441,73.7504695622806,62.97422625751375,61.37238231793498,78,93.3562234777219,97.5063110298922,106.4424320831523,101.36013000594366
71.5186152604485,69.6195024947212,62.253473121934576,60.63082789639333,75,94.0563506098423,93.6543573894972,102.54400733336976,100.14081227293994
71.8515301080795,66.229663088431,62.63898977245418,60.998631705193986,69,95.1934822209277,90.5403559682524,108.60514477653572,100.76175507037192
72.6056413834442,67.2541805953423,64.07194890934545,62.41676148377428,49,96.8306901388389,91.8376429107248,103.88120463858017,102.24570722971588
73.8385168011724,67.994220546821,66.4901671061956,64.8228257243855,82,99.0315571564749,92.847484784797,106.27746145518522,104.14397131337755
75.6078659643145,68.3398518833447,69.82854398569526,68.15151426355726,82,101.859095846467,93.4600461508026,113.49296172502818,108.66274956158534
77.9705593828642,69.5110274651723,74.01951005142911,72.33504749213637,82,105.374476921942,94.8953704701365,114.35621384398473,115.55669542552596
80.9814134777838,78.154213287473,78.99348033364129,77.30363133460583,72,109.635492306088,103.800009681511,121.08884994636222,117.81335072266172
84.6916486253797,78.5209964051835,84.67931073862167,82.98591487838485,85,114.694692368983,104.425632454212,127.21869053643421,123.58048656123525
89.1469543377585,88.4464609346418,91.00475415646031,89.30944770072313,89,120.5971684868,114.607400488938,131.60186333310173,130.55396315733995
94.3851445910881,99.1149496647081,97.89691343083723,96.2011339903683,107,127.377999157154,125.529730402061,135.47128005924412,136.83006508791075
100.433451905954,103.095617677066,105.28268829780248,103.58768056417978,99,135.059435697057,129.761847595725,144.70986850843164,143.73193322040396
107.30558232642,114.7868638897,113.08921346051238,111.39603594050891,121,143.647965172247,141.702218030154,154.24000004664626,149.85286181603865
114.998724129829,125.057156661526,121.24428519607477,119.55381786040772,110,153.131445404902,152.219374038269,162.63090795169208,161.89213544826893
123.490759866767,122.40237282507,129.67677375828052,127.98972651624831,120,163.476551176964,149.809253551387,173.35866884956377,167.4944481896155
132.737964651634,135.740718450775,138.31701928509426,136.63394119334794,132,174.626794526445,163.390121041189,178.76388251949203,176.97189911097203
142.673476923544,132.078502126292,147.09720881886165,145.41849792984084,150,186.501379780897,159.968340962821,186.63922335792995,186.9538643739728
153.206798421148,146.754106403359,155.95173224577422,154.2776459990103,156,198.99512297896,174.882349353004,195.27700143109598,193.50512675811424
164.224519213227,154.645289910637,164.81751532405738,163.14818138310088,137,211.979606199754,183.009956082698,204.3360221483836,203.10835652303777
175.592376498678,156.235076629529,173.63432787836848,171.96975531502937,150,225.305654048758,184.834234262361,218.68624324150122,209.99020056383407
187.158650895518,162.533591019067,182.34506562257678,180.6851563505845,184,238.807119222877,191.36535548684,223.12898071254284,220.81733651756318
198.75879159255,173.56316736402,190.89600425571945,189.2405646172392,185,252.30585618531,202.625699294852,229.09199000741233,233.6421305456642
210.221053497806,190.330761361884,199.23702465442054,197.58577706437177,175,265.617657405906,219.622264859477,237.81314682415035,236.87892282042844
221.372836506759,208.157843500452,207.32180811829085,205.67440267381167,226,278.55883640258,237.676564462028,249.43723659937783,246.42370108182843
232.047348792992,221.559255349197,215.1080010852002,213.46402705076565,245,290.95307581322,251.303479873124,256.3345972080975,253.87368234852332
242.09017956172,219.810163416886,222.5573487386543,220.91634582127213,237,302.638124366408,249.778216293946,261.73331332583166,260.35386351392765
251.365365638319,242.268555963648,229.63579717996151,227.9972665125824,238,313.471927926223,272.458799246377,269.5920169042719,271.12479746330416
259.760570540883,245.411215943887,236.31356425512286,234.67697901186472,265,323.337816830745,275.822047588872,277.0147173628478,276.0057998954996
267.191060640902,264.315925770691,242.56517903421616,240.9299946058384,269,332.148440629674,294.94577834911,283.09560282849486,283.9635322042186
273.602253841678,253.858264348637,248.3694904952788,246.73515415937607,247,339.848234729878,284.705603820691,287.772122663615,288.95977579910414
278.970722777236,251.312957652351,253.7096459226689,252.07560594903146,264,346.414311628712,282.376282201578,295.9583324132274,291.9489613629351
283.303646487869,259.49761317519,258.5730398503482,256.93875398848934,253,351.855781478751,290.77545209895,298.3215077704594,295.9413257163593
286.636811431534,269.50596514069,262.95123456542524,261.3161778680005,290,356.211612069986,300.996877793391,305.4010662686164,302.49845563612075
289.031355196145,270.325575065656,266.8398533886041,265.20352533141624,252,359.547227836214,302.028149851536,305.8798708972493,308.56203430389
290.569517094058,257.606824853253,270.2384480533544,268.6003789197351,282,361.950114546434,289.519678265776,309.20217921982237,308.021479819534
291.349704392065,255.42390368728,273.15034177498046,271.5100982796232,285,363.524737264226,287.545679392403,313.95314527398847,313.3441279071655
291.481199757828,270.207240721875,275.58244967909235,273.9396398136588,244,364.387093344466,302.536608682651,315.97836457998113,310.6609142208365
291.07882606875,256.26211498966,277.5450783835005,275.89935547352525,272,364.659211832979,288.797770629802,316.93818386110587,317.14573722207916
290.257853057705,274.633342949192,279.0517067346539,277.4027727044944,288,364.463879927834,307.374006353404,319.9210280868186,318.0502581603045
289.129382205227,259.62686820882,280.1187497067784,278.4663575563478,288,363.919831796246,292.57128335784,323.03621191917375,320.0259658890876
287.796388586695,259.648228085026,280.7653076183874,279.1092631223089,265,363.137581182279,292.795162123468,323.68627934442316,318.4203597843918
286.350537772233,258.611134275347,281.0129028673508,279.35306551365863,287,362.216022782114,291.959376810557,319.69758457168206,317.8012735242868
284.869838203692,257.526968014781,280.8852064657193,279.22148965772516,282,361.239873280254,291.075330445038,324.4262852900524,315.6484552805588
283.41713907334,260.718067184733,280.40775664446886,278.74012719512086,261,360.277974840285,294.465382055233,320.8068571964297,323.0970548212151
282.03944309283,271.943532058508,279.6076718643593,277.9361488181845,269,359.382443768676,305.888652443672,318.6252395027857,317.9336743100724
280.767973306025,253.594412543342,278.51336055372565,276.83801337661066,282,358.58861554433,287.736211454085,320.96107290177184,315.95539520747275
279.618912345137,264.522573084209,277.1542298506924,275.47517603226856,271,357.915713719403,298.859942898878,319.95735221720486,316.7328706578809
278.594719296693,253.195511160827,275.56039561952366,273.87779773720234,267,357.368152848164,287.727363078619,318.3034117740713,314.4423007547042
277.685921259614,251.967344788264,273.7623959943879,272.0764582919759,274,356.937372823128,286.692608303988,317.0652907460593,313.3145135938708
276.873271563329,267.055391682179,271.7909105148322,270.1018750512945,271,356.604092251961,301.973014081299,315.9541336185131,308.90123919917914
276.13016295459,262.067298554931,269.6764869800945,267.98462940698323,266,356.340860853085,297.176244427905,312.2727963395677,305.6142070563103
275.425181261645,249.026214724483,267.44927798380616,265.7549030118387,268,356.11478511832,284.32546549945,309.3315086776541,305.59634000164846
274.724683435664,272.252362560505,265.13878893713667,263.4422255535436,250,355.890298263519,307.740916053442,308.4581213349427,305.9097248270168
273.995284498147,260.851287587182,262.7736393274088,261.07523582659303,275,355.631845851887,296.528157568707,305.9840442919915,301.69371407015996
273.206142181132,258.871437711061,260.381338846311,258.6814577367991,250,355.306363676016,294.735653489084,302.3978774662339,302.41034702927954
272.330937239159,258.558914587462,257.9880797525058,256.28709260236684,243,354.88543553558,294.609520604959,298.5193015598083,299.75090477078976
271.34946235774,266.233575222647,255.61854681537577,253.9168290976504,260,354.347035887328,302.469630669857,298.084941798657,292.133130385926
270.248753334336,267.608934365181,253.29574594902073,251.59367194715955,239,353.676785626964,304.02951280556,292.7193274385776,289.95405528936465
269.023721931282,242.930699614057,251.04085246475097,249.33879029589727,247,352.868677313649,279.534888623383,296.18771151474675,294.2478979700594
267.677278840736,250.511073149886,248.87307977557492,247.17138658715453,251,351.925257083287,287.297973967911,288.08723793295053,286.4324438185521
266.219965304122,244.459728816685,246.80956911407634,245.10858650613102,254,350.857281977882,281.428456010788,287.30027480572363,285.993359040739
264.669140565796,249.446422093562,244.86530061689058,243.16535033866595,263,349.682900978908,286.596103233873,284.3210148369757,283.9605119390526
