TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
136.563703498705,137.88018309115,136.37568595660895,134.1853886124246,127,164.995676821441,161.067342734889,177.43135861084238,176.9887737115609
133.454938143012,130.32375771085,133.35767646381348,131.1645967146033,150,162.612472359487,153.777186213504,177.26082665711914,174.27880883301034
130.537654009007,139.079182411475,130.4154471152441,128.21963097944794,116,160.439110962627,162.79591576589,171.66133479616892,169.58941601735097
127.796328881153,129.313430099791,127.54963175308643,125.35117482917678,114,158.454094114967,153.290601948975,172.57928919725086,162.91686114133515
125.211507542383,127.762630286714,124.7598969707191,122.55894471254916,131,156.630822053115,151.997466685728,170.76500191801895,165.42675452586457
122.761081847165,110.573690493308,122.04500334296645,119.84175066451681,121,154.939236602013,135.063505056199,163.0487074275285,162.6498210447343
120.421598113038,121.250072523565,119.40288089925332,117.19757108254998,108,153.3475280998,145.992261919696,161.10373554832836,161.89106543454733
118.169535907186,119.966410282047,116.83071820201138,114.62364108785997,130,151.82382890356,144.958450050138,160.55541117472546,152.1966573042028
115.982503158433,104.48950020168,114.32506431931748,112.11655376639163,121,150.337815399662,129.728940853321,159.79361530641208,153.56949042000994
113.84029508565,122.669429887928,111.88194278528718,109.67237338942621,121,148.862143099501,148.153893275308,155.30993328167418,153.1242463368086
111.725769497953,115.615484048127,109.4969765634005,107.28675963543867,108,147.373646220534,141.342659973408,153.51326914504742,146.92902384488707
109.625499161329,111.590342028629,107.16552287231085,104.95510167941163,104,145.854244714652,137.557985074656,151.6936080674781,146.38869054687285
107.530173281654,94.9570906142749,104.88281661434033,102.67266089658068,108,144.291517959465,121.163017178406,146.10847538231516,142.35893752580648
105.434734327272,103.675658210095,102.64412107820448,100.43472085891574,114,142.678924459861,130.117743724706,145.70041639865073,140.37220879385708
103.338252476023,107.304648470462,100.44488446428372,98.2367431795769,95,141.015669393432,133.980824795288,143.6673618083048,139.1885127751692
101.243556581394,100.482627026525,98.2809006938939,96.07452767346615,93,139.306244653169,127.39087999943,139.56591256150196,138.59657465280674
99.1566561654721,97.6437264273059,96.14847292960161,93.9443752676689,104,137.559687000484,124.782093561293,137.78509791073822,134.55244098670116
97.0860020606614,90.6051729325448,94.04457813896491,91.84325200058043,92,135.788617035554,117.971741247999,138.84999077001606,133.85380484564016
95.0416427172711,84.0427763994818,91.96703100463759,89.76895241902923,98,134.008133422731,111.635680381578,137.33706790601744,132.93525368041003
93.034338113307,92.853076012542,89.91464549983539,87.72026069824776,102,132.234642401339,120.670495684698,132.4708668751229,131.16763709785744
91.0746934444154,95.0788311775034,87.88739232001592,85.69710768146132,88,130.484702084228,123.118990282525,128.0225844151284,128.39500032879855
89.1723706757198,90.6888098062005,85.88655054991773,83.70072222312871,81,128.773955127419,118.949974087502,132.18771808737014,125.4729340921857
87.3354283737723,84.8916599370843,83.91485172493054,81.73377500020501,73,127.116213279976,113.372135513023,129.86868877711288,122.24559410640519
85.5698300275259,86.2302935425172,81.97661469676899,79.80051320537945,91,125.522744558498,114.928425367451,124.28015861073118,118.6671089025347
