TBATS,STFL,PROPHET,PROPHETDEF,TEST,TBATS_UPPER_95%,STFL_UPPER_95%,PROPHET_UPPER_95%,PROPHETDEF_UPPER_95%
318.614211033101,304.444737669547,334.6791688386891,324.67107913361707,302,348.944973097806,322.424171751299,370.0016444051186,359.43581147519046
317.493178447516,339.95907990162,333.16127064768745,322.9701406545938,308,348.604495477286,358.039758302725,371.94010403046025,358.32478831793173
316.392412497476,306.329636417582,331.38957305046273,321.0203174503875,326,347.862637495113,324.510995359869,370.11681054964964,357.63801904208316
315.395340342835,318.686265202808,329.39670430521033,318.8559540035518,319,347.216750973982,336.967750222697,369.34978855868997,352.5600406018401
314.495346371131,314.726694216516,327.2155407248725,316.5115091642679,318,346.661706786198,333.107759911315,366.5668514226418,351.3746292958585
313.678664365035,319.414811236528,324.8789206891888,314.02125460767274,287,346.185197727412,337.89492102031,361.4212453926286,351.65046357974967
312.926175695194,328.700757578389,322.4193669726968,311.41898382594997,350,345.769503746339,347.279383446972,360.1243855007789,347.7965476801283
312.21529344454,318.623230680008,319.8688194373039,308.7377337869985,297,345.393344969266,337.299852984613,356.9069434476554,344.4375336803505
311.521837269974,316.651791687349,317.2583799391462,306.00952114724964,318,345.03372778937,335.425898916536,352.8949772736324,342.2816653017236
310.82180933819,293.380359055072,314.6180711385449,303.2650947203456,322,344.667694902449,312.251447624551,352.25309719828056,340.7682746170071
310.092991281561,292.363980823484,311.97661085259375,300.53370584637014,307,344.273899914447,311.331554873457,346.5840932097844,336.38499303098104
309.316295208973,326.030692190536,309.3612033782572,297.84289806319134,305,343.833940374808,345.094263390218,346.35240933295216,334.7664753208727
308.476817621703,319.507273569273,306.7973490857564,295.21831733770443,306,343.33339899625,338.666360928265,346.26927463383686,330.84845906057825
307.564562758104,316.759672806096,304.30867338161056,292.68354388570106,286,342.76256049006,336.013802492311,339.157637545533,330.34213229055064
306.574820485475,309.684662271293,301.9167760567453,290.2599465200203,279,342.11678990651,329.033367435145,341.942722053771,329.1058920434895
305.508202413944,280.555083212317,299.64110168551656,287.96656007393915,268,341.396576653442,299.997903816895,336.47865678766425,326.65523291694524
304.370357492843,308.192711496573,297.49883183131544,285.8199865609485,314,340.607265555261,327.729194153539,333.61758485400014,320.8573341146603
303.171404104616,313.653379107039,295.5047992730531,283.8343201114377,312,339.75851158795,333.28307691801,333.19798828751254,320.2039300334251
301.925128848809,309.710675054628,293.6714246439588,282.0210959605218,294,338.863507592808,329.433147457807,331.1700525461192,317.387890638123
300.648012212597,298.515604067255,292.00867547026945,280.38926329293054,291,337.938043798796,318.330416689086,329.9805935036656,318.2476046188019
299.358147734824,292.00020957174,290.5240474403143,278.9451815998724,294,336.99946401059,311.906934083381,326.4228958591012,312.7530228417203
298.074123862746,321.113937913278,289.2225676091641,277.69264006704145,298,336.065585668955,341.112151891694,325.6600463931545,315.0400925941385
296.813936452087,294.387810554967,288.10681910221206,276.63289937357445,299,335.153649667081,314.477097348445,324.2081723087883,313.32427403396065
295.593994949331,298.283057135989,287.1769865887869,275.764754959584,300,334.279360993965,318.46300573391,325.5393721159074,311.81583094920904
294.428277085386,305.714673231239,286.4309216911933,275.0846207219554,294,333.456073322144,325.984878137921,324.9412699296693,309.85787960242527
293.327675932075,298.169418545964,285.8642275069416,274.5866321326428,297,332.694160057966,318.529479658421,323.06916529980066,309.9511123579754
292.299570092849,303.276289482019,285.4703609650748,274.2627672657139,264,332.000601747629,323.725811971483,320.63815249609553,311.120566343884
291.347633380188,269.369617736562,285.24075187224906,274.10298439959837,270,331.378805794865,289.908211933614,321.1221557854388,309.51986638715243
290.471885395096,276.294908949199,285.16493728902583,274.09537463169653,245,330.828659969719,296.922190232377,323.13869774883756,309.870002357406
289.66896980259,279.887189390287,285.23070974541105,274.2263278156295,281,330.346806967283,300.602778078022,323.7135828819093,310.43904790472607
288.93263359414,287.27154327288,285.42427774390825,274.4807100795251,283,329.927114087136,308.075064518658,322.7984086082831,310.4786949610687
288.254368973757,272.077174748314,285.7304369556432,274.8420511578451,267,329.561300666612,292.968258438914,320.7643887698962,312.48289232571005
287.624170318786,296.975283602075,286.1327503371111,275.29273958381054,267,329.239676834992,317.953564258787,325.57431229906007,313.4488824217237
287.031352427134,288.461134826444,286.61373551548434,275.8142239459333,262,328.95194095145,309.526251509147,322.72208172822604,312.7408777155154
286.465373281839,294.520962534828,287.15505759095447,276.3872182040726,264,328.687980078609,315.672558748827,325.75686287285333,313.80244401123844
285.916604972495,276.362767307541,287.73772553674183,276.99190911551983,274,328.438618179206,297.600490913053,322.8311787646332,313.38279069365694
285.377000156203,284.910438855803,288.3422905057068,277.60816397842655,287,328.196260371118,306.233941980014,326.95031329416594,315.860426677476
284.840608281247,281.232758332384,288.9490441143825,278.2157366537175,287,327.955388314207,302.641697283961,324.29182680906115,314.6665972885054
284.303905329658,298.066344862613,289.53821502608963,278.79447011761266,297,327.7128712346,319.560380048601,323.5449153020423,315.86500986997083
283.765912509911,280.512559667952,290.09016209077095,279.3244937400614,259,327.468068668523,302.091355512961,325.14130408821626,315.6129937505479
283.228092482551,280.755391196931,290.58556234604254,279.7864135525277,287,327.222714058085,302.418616064543,326.52711934889606,316.278904926774
282.69402558502,270.041945502189,291.00559231714067,280.1614939217963,287,326.980582102069,291.789271618492,328.7759832042398,318.07495478445776
282.168882353703,309.923853481783,291.33210106065417,280.4318290743283,303,326.746956463563,331.754956860975,329.3336509525807,316.06552768384364
281.658721640659,270.229905095334,291.54777356181944,280.5805030981005,248,326.527927276987,292.144465467312,328.5154123191583,316.0296004986845
281.169655054106,300.971723880111,291.6362831460258,280.59173711867584,266,326.329559143998,322.969424619988,331.6543775727344,315.99632661187906
280.706927663947,299.346307715276,291.58243170404944,280.4510225071793,305,326.156979316317,321.426835774752,329.24630561657796,318.1164078884532
280.273971374241,270.162120903909,291.37227666644736,280.1452391339596,296,326.013442014558,292.325166744438,331.51236164099305,315.4473944332196
279.871490688913,278.714224841643,290.9932437526486,279.6627577746386,315,325.899427958857,300.959482369339,327.597401633336,316.323819572385
279.496640569067,290.125674018732,290.4342247366936,278.9935260389765,294,325.811837993106,312.452840520947,327.0660256346513,315.6924970461666
279.142352664413,282.453062993953,289.6856595248131,278.12913722684857,306,325.743336152311,304.861839077483,328.01439798213465,315.17245122184204
278.796859545027,263.685282845327,288.7396020614666,277.0628817771756,290,325.681890813017,286.175372376183,328.8270357653188,312.76489298718366
278.443456986068,268.650934052007,287.58976970828456,275.7897811088535,273,325.610553009739,291.222044096708,324.81393736983983,310.7980851471323
278.06053235011,270.848259721981,286.23157587960435,274.30660380007777,244,325.50749907741,293.500100490319,323.2631581678072,312.1530239985177
277.621873286828,273.05999674234,284.66214592371523,272.6118642786775,268,325.346351099566,295.792281531561,321.58540192874887,309.59199204009275
277.097256048389,280.508335965734,282.8803163245798,270.7058042787619,269,325.096773909671,303.320781106104,321.2185135282093,306.43093597771184
276.45329748676,255.524830840901,280.88661750883045,268.59035754408745,289,324.72533237543,278.417155642599,317.38815231271224,307.82007152323234
275.654540066584,275.699369461941,278.68324066912794,266.26909839035676,267,324.196578183765,298.671296163256,313.9145901813582,304.9405706418019
274.664725786606,267.700611929188,276.2739891812506,263.7471749085352,271,323.474322111435,290.751865645954,310.8141341584888,300.64765142856186
273.448203486377,258.405569355703,273.6642152473039,261.0312276352867,246,322.52303653149,281.535878031958,308.96510819931717,298.3432945872251
271.971405257381,259.360353290832,270.8607426692888,258.12929481221727,282,321.309324294049,282.56944765065,307.96519177615266,295.74618261213897
270.204322080444,248.910174035415,267.8717767244631,255.05070541166384,268,319.803384629269,272.19778753588,304.6846318736398,293.5267493903508
268.121906716488,267.336788528356,264.7068020639047,251.80596102320416,286,317.980404694203,290.702657313641,303.9270682020347,288.73256164006045
265.705333448797,262.434797218196,261.37646998316916,248.40660817335572,270,315.821806991263,285.878660074715,301.6766318823225,285.5841095389426
262.943049486607,236.723859112821,257.89247622331806,244.8651024050743,275,313.316288104895,260.245457425423,298.1080557807721,279.1151937679986
259.831561477866,255.184527196976,254.2674306907976,241.19466568285722,263,310.460592826414,278.783604906148,291.43341094088026,279.0329193622367
256.375912249508,232.057732695691,250.51472044577235,237.40913863534124,277,307.259979374907,255.734036255741,285.58414422932293,272.4091556500129
252.589817042076,237.390942536361,246.6483676045889,233.52282945118915,280,303.728345522292,261.144220874556,284.3565566116306,270.3826284490004
248.495444443955,256.855272432873,242.6828833739688,229.55036074427395,246,299.888001304543,280.685276909496,280.2650280045522,265.09232650256814
244.122844171264,223.117659815042,238.63312009843258,225.5065164361607,229,295.769090859731,247.02414418435,275.16331042197504,260.9880230052816
239.509040935588,227.586069925308,234.5141225762034,221.40608997536864,223,291.408682928085,251.568790297361,272.86365328669115,255.4426521088139
234.696830029019,212.580983089505,230.34098041333786,217.26373577664637,210,286.849565815349,236.639697892841,266.335718289317,253.62046226672948
229.733325097765,216.308857887707,226.1286828236498,213.09382533712264,250,282.138797323857,240.443327832836,264.3530995837527,249.31660911159528
224.668321105215,227.264180693088,221.89197746787255,208.9103096768737,242,277.326072535036,251.474168736795,259.51510430694793,243.7071175466472
219.55254504638,214.944406313814,217.64523476656865,204.72658955949703,227,272.461981734908,239.229677624231,256.7465953012347,241.69613841271237
214.435873055878,194.224231831084,213.40231910351042,200.5553949152945,213,267.596236709762,218.584553753519,250.84103619417016,240.17617105670024
209.365594810694,192.623061301755,209.1764682495686,196.40867477208388,192,262.775945774698,217.058203325259,245.73561240544555,235.2387729404356
