"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
9.24986264121764,9.23210717475725,9.28051353673798,9.346,9.75066301307846,9.73284309162871,9.75044810099514
9.32246673923433,9.24064794710188,9.39584162471909,9.327,9.82540088117196,9.74153261928305,9.86619760627813
9.37889009710162,9.23425916579417,9.39861538514763,9.193,9.88234570917388,9.7353515608471,9.86939439617174
9.36721273104569,9.2316404245615,9.32676194557343,9.43,9.8711892736819,9.73304189692733,9.79796559857045
9.33022545695383,9.25043908095396,9.29380445483533,9.367,9.83472239225477,9.75224934287598,9.76543436263999
9.3453092811394,9.29502925636246,9.40031817230122,9.413,9.85032607286869,9.79728990894641,9.87237594805747
9.43828142116819,9.35391797069171,9.45620041963597,9.429,9.94381753474372,9.85658717776074,9.92868767677927
9.55445722214876,9.40828899424007,9.63742070294144,9.54,10.0605121246342,9.91126867505714,10.1103390551813
9.61772784837517,9.44483470575586,9.50511737252719,9.645,10.1243010084716,9.94802403526896,9.97846843382943
9.60732226860389,9.46344059257672,9.53898429365825,9.621,10.1144131566413,9.96677288985118,10.0127696782279
9.56827925553959,9.47494902118244,9.45600893140799,9.569,10.0758873434687,9.97839752721893,9.93023025367171
9.55445278681299,9.49178649845027,9.63040866357739,9.573,10.062577548197,9.99535274680833,10.1050675381662
9.576487436953,9.51862594103113,9.58343326323004,9.639,10.0851283469593,10.0223203793007,10.0585313049623
9.60746881960651,9.54879551177628,9.63349568657075,9.697,10.1166253549987,10.052614244676,10.1090345104346
9.62259515321546,9.5672247409203,9.54665483755493,9.53,10.1322667923451,10.0711394556008,10.0226360586918
9.61654324820398,9.55693794254354,9.71570159790591,9.571,10.1267294710026,10.0609107297849,10.192126831593
9.58617031130542,9.50589367657342,9.52501858690817,9.61,10.0968705992768,10.0098979019515,10.0018894485418
9.51804891818483,9.41280526787498,9.37095433417381,9.622,10.0292627543968,9.91683108389881,9.84827243925252
9.40852244592343,9.29126578788569,9.30583605240891,9.368,9.92024931500015,9.79531515900645,9.78360301651672
9.28946870577707,9.17000463306721,9.15190716843493,9.229,9.80170809389123,9.67408386758806,9.63012460722459
9.21598052975206,9.08593205132563,9.09923972169495,9.287,9.72873192461713,9.59004067025226,9.57790925087138
9.2198373612349,9.06918047235085,9.28207297759758,9.081,9.73310025209744,9.57330665501051,9.76119621290127
9.28099928962448,9.12568174128388,9.3195199353488,9.242,9.79477316725653,9.62981276992463,9.79909849253938
9.3506477503281,9.22820581015101,9.23684555564741,9.298,9.86493210701958,9.732337098775,9.71688105048725
9.39584868365008,9.32518719011553,9.41282543681811,9.511,9.91064301320129,9.82931847969051,9.89331948505602
9.41219100293436,9.36653945212678,9.42256126105647,9.499,9.92749480064846,9.87067103054864,9.90351547841145
9.39898071535397,9.33286908252789,9.26961516681463,9.256,9.91479347802961,9.83700234098349,9.75103116895975
9.34524639819232,9.24892251401468,9.31496160128636,9.11,9.86156762411624,9.75305715576989,9.79684100383265
9.25693960923233,9.16986320074665,9.17724292650646,9.149,9.77376879817205,9.67399787499424,9.65958734498691
9.18683605439538,9.14653107733159,9.25280083896271,9.32,9.7041727075919,9.650670233909,9.73561188881639
9.20633154200021,9.19128604996462,9.26861946310088,9.477,9.72417516216086,9.69543731415076,9.75189875965706
9.3266721103214,9.26755372262278,9.39213730679853,9.394,9.84502220161259,9.77171753908478,9.87588646526097
9.45679654083026,9.31134891832883,9.40330161646019,9.491,9.97565260887041,9.815519550273,9.88752225189141
9.46559893415721,9.27153535385053,9.41220634569493,9.229,9.98496048600966,9.7757091890205,9.89690007300065
9.30288678759678,9.14258873837997,9.01385724222133,9.247,9.82275333176277,9.64676702587589,9.49902567613494
9.05518889314373,8.96864993545062,8.88150064837299,9.201,9.57555993955541,9.47284182465128,9.36714540344014
8.87146205850907,8.81719095991321,8.90390732885033,9.06,9.39233711852259,9.3214143359576,9.39003001941354
8.83216159015597,8.74066977516576,8.92092207221455,9.008,9.35354017654459,9.24493737640144,9.40752431239796
8.89569080275833,8.75104868407433,8.93504554702392,9.09,9.41757242970556,9.25535523719726,9.4221289507181
8.96787409793983,8.8212290088812,9.0241274632067,9.136,9.49025828103269,9.32556016455706,9.51169364405354
9.00552075844867,8.90821540424564,9.07502258508645,9.061,9.52840701467089,9.41256336877764,9.56307315646414
9.03932971056587,8.97948411531273,9.13979498857779,9.198,9.56271755829124,9.48385387319291,9.6283315635859
9.10700554159343,9.0253538001172,9.11765029692057,9.121,9.63089450057911,9.52976687732995,9.60667448836515
9.19200590667736,9.05327137057171,9.30037851793336,9.191,9.71639549805728,9.5577598438948,9.7898919383122
9.24372874248591,9.07354201600196,9.26473577860349,9.158,9.76861848876421,9.57812241196676,9.7547400400914
9.24514821932127,9.08988953768189,9.23990585536707,9.24,9.77053764436578,9.59454617980168,9.73040256980133
9.23560027586759,9.10092409170404,9.13849664652201,9.25,9.76148890490334,9.60562772896857,9.62948742538777
9.25933879631662,9.10772588173541,9.28411078502433,9.491,9.78572615591942,9.61246051913671,9.77559723944024
9.30884756997278,9.11788025358839,9.37880885172845,9.472,9.8357331880628,9.62265474691748,9.87079259243228
9.338070083263,9.1408950618434,9.3998079633566,9.247,9.86545348909846,9.64575858950578,9.89229060069095
9.3283244552322,9.17902704791579,9.26632882231545,9.163,9.85620517940302,9.68408495138583,9.7593119662136
9.31937673501487,9.22260190769078,9.2782900176525,9.26,9.84775430943642,9.72798554195866,9.77177527762432
9.36167906203581,9.25539648746088,9.41171710405627,9.344,9.89055301994271,9.76118480394885,9.90570608917414
9.44829701221748,9.26677033002904,9.52704519203737,9.404,9.97766688815737,9.77293550802678,10.0215395109223
9.51508102717531,9.26088096344061,9.52981895246591,9.433,10.0449463570027,9.76731271907317,10.0248202132738
9.51464150092327,9.25511248017705,9.45796551289172,9.485,10.0450018217935,9.76169011721928,9.95347532329935
9.47632529165917,9.26835668441664,9.42500802215361,9.495,10.0071801420224,9.77500074391352,9.9210279893452
9.47780077586315,9.30789906778727,9.5315217396195,9.487,10.009149695458,9.81457604803798,10.028053470273
9.55891949525781,9.36472147358674,9.58740398695425,9.591,10.0907620251058,9.87142721162777,10.084449087228
9.67710610232926,9.42036588160497,9.76862427025973,9.575,10.2094417847286,9.92711698520175,10.2661843457787
9.75359318893332,9.45972290990977,9.63632093984547,9.557,10.2864215674532,9.96655331370853,10.1343975956884
9.75442444702817,9.48019437837253,9.67018786097653,9.663,10.2877450665026,9.98713901155648,10.1687827016623
9.71586320014318,9.49123133750403,9.58721249872627,9.71,10.2496756066655,9.9983023245502,10.086327128201
9.69522273056596,9.50576020611526,9.76161223089568,9.688,10.2295264714827,10.0129414999109,10.2612482525195
9.71223485024186,9.53030722636277,9.71463683054832,9.662,10.2470294741473,10.0375733895762,10.2147958470824
9.74397296995656,9.56017103772509,9.76469925388903,9.575,10.2792580266867,10.0675082361142,10.2653828674829
9.76278352523164,9.58135570849967,9.67785840487321,9.572,10.2985585658589,10.0887706085614,10.1790682170517
9.76048196920902,9.57670427233205,9.84690516522419,9.762,10.2967465460362,10.0842227480436,10.3486427768748
9.73522358736471,9.53283106180207,9.65622215422645,9.626,10.2719772539196,10.0404840318549,10.1584891655867
9.67483938100325,9.44616059032593,9.50215790149209,9.577,10.212081692033,9.9539602062937,10.004955912137
9.57152271075799,9.32745376766933,9.4370396197272,9.393,10.1092532222237,9.83538412332823,9.94037022855693
9.45027290265152,9.20300049693961,9.28311073575321,9.247,9.98849117172238,9.71103488113436,9.78697554098046
9.3650090950477,9.10914683591728,9.23044328901323,9.235,9.90371468009591,9.61727089269659,9.73484388815113
9.35504143153166,9.07856665657879,9.41327654491586,9.12,9.89423389212679,9.58678904223796,9.9182145347657
9.40934688130258,9.1225704819678,9.45072350266708,9.2,9.94902577820622,9.63092014392685,9.95620047930624
9.48080659290978,9.21978034200971,9.36804912296569,9.253,10.0209714880702,9.72828801205585,9.87406668173559
9.53131351569025,9.32145950297853,9.54402900413639,9.373,10.0719639722369,9.83013181386243,10.0505887396306
9.55256650360733,9.37495939847875,9.55376482837475,9.355,10.0937020858459,9.88377390796879,10.060868334427
9.54528147794093,9.35373348156751,9.40081873413291,9.367,10.0869017513476,9.86266134020866,9.90846760380556
9.49940532063981,9.27483770817072,9.44616516860465,9.187,10.0415098518565,9.78386762665474,9.9543609941768
9.41481831124468,9.19016724942933,9.30844649382474,9.222,9.95740666807345,9.69931421382121,9.81719086678078
9.33584710703747,9.154198739348,9.38400440628099,9.356,9.87891885843561,9.66349713560709,9.89329891729901
9.3357383162456,9.18784194561899,9.39982303041916,9.266,9.87929303232039,9.69732088906219,9.9096692693596
9.44198290261035,9.26254767431653,9.52334087411682,9.348,9.98602015461397,9.77220488662038,10.0337404300111
9.58038057405726,9.31649870622213,9.53450518377847,9.287,10.1248999343817,9.82630381143001,10.0454596448178
9.61829652169821,9.29328644141203,9.54340991301321,9.446,10.1632975638703,9.80320982884673,10.0549208665374
9.48354342298959,9.177961032756,9.14506080953961,9.286,10.0290257216659,9.68799689819531,9.65712984202598
9.24012372246191,9.00699957347832,9.01270421569127,9.304,9.78608685342375,9.51717144172734,9.52533291274372
9.03564892792056,8.84651294761952,9.03511089616861,9.116,9.58209246806918,9.3568613669592,9.54830084250672
8.97040482037919,8.75416518852679,9.05212563953283,8.964,9.51732834773073,9.26471638785623,9.56587841898103
9.02250116278288,8.74986303099078,9.0662491143422,8.94,9.56990425646354,9.26060424410746,9.58056630981907
9.09873834798252,8.81220795407476,9.15533103052498,8.916,9.64662058822367,9.32310037148145,9.67021422403261
9.14188139954678,8.89892590793484,9.20622615240473,9.02,9.69024236768015,9.40993929266953,9.72167692501818
9.17266295336825,8.97416626173051,9.27099855589607,9.125,9.72150223182111,9.48530101469985,9.78701848775291
9.23368758294887,9.02413106969712,9.24885386423886,9.045,9.78300475523931,9.53542174855089,9.76544453452876
9.31919054102512,9.05419666647784,9.43158208525165,9.071,9.86898519175725,9.56569488424877,9.94874507220617
