"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
8.31227960477602,8.38215015704077,8.20219951514311,8.416,8.84468280056166,8.90916186914287,8.69799220276613
8.41930719307945,8.47062913896991,8.62178612880782,7.67,8.95932188132873,9.00518615308746,9.11794583262057
8.53805338277767,8.52971527426125,8.52933180202263,8.557,9.07809525740222,9.06523558616318,9.02586015843757
8.5871656578847,8.52430547225191,8.68266070622797,8.638,9.13231229630188,9.06132218309558,9.17955935296231
8.52346500660175,8.43262473994236,8.30402465524786,8.59,9.0719258022398,8.97158150673789,8.80129523130345
8.35902851178914,8.27334422397503,8.19382958624372,8.851,8.90764157804421,8.81436686219319,8.69147373188706
8.15552270014858,8.09751008370466,7.99602493417914,7.907,8.70417308008167,8.64040935146377,8.49404429092134
7.99440847197775,7.96375860499227,7.99340793714125,7.543,8.54313533182911,8.5082324823159,8.49180414771813
7.93337744663741,7.91085685787675,7.98114717529635,7.919,8.48287547136216,8.45669071455552,8.47992188364847
7.97524985962552,7.94221075910062,8.02987854130734,8.385,8.5256697792266,8.48935908565918,8.52903339256012
8.07249367212775,8.0292173438379,7.93407174626829,7.642,8.62335907487992,8.57777860414372,8.43360838671219
8.16466969161694,8.12938079299456,8.39127257233029,8.375,8.71573890371094,8.67950190877367,8.89119264940095
8.21972757774742,8.20765043480817,8.34953558583587,8.524,8.77103848936387,8.75941020823762,8.84984074809434
8.24782907213498,8.24947063516791,8.19586083822676,8.072,8.79954551904956,8.80282311371853,8.6965527353398
8.28035099722403,8.26062880203938,8.24919679099814,7.608,8.83255450751733,8.81544753280851,8.75027707371846
8.33540116677762,8.25732181104601,8.53416372530319,8.662,8.88802842177288,8.81349459130899,9.03563404544986
8.40017687135742,8.25461970408144,8.40861748784111,8.201,8.95315110850665,8.81211623238328,8.91047949827987
8.44372411585637,8.26031732135625,8.37970099392636,8.384,8.99703423105317,8.81919480002525,8.8819563485501
8.44686506521665,8.27581153542749,8.43951688667989,7.896,9.00054586977183,8.83616332401349,8.94216724038909
8.42206810739661,8.30041898499634,8.35477032300059,8.655,8.97614702367771,8.86229907737012,8.85781733168383
8.40564042868941,8.33408009860317,8.42717044182664,8.557,8.96011246617277,8.89745899535025,8.93061576234116
8.42871374861406,8.37617493663266,8.69612028913345,8.616,8.98356031439598,8.94096250977198,9.19996557928575
8.49156099030507,8.42249469407004,8.36048528355655,8.302,9.04677399116192,8.9886063522542,8.86473220208303
8.56303620238018,8.46457997178643,8.44881845409716,8.679,9.1186210222228,9.03199175785318,8.9534686606448
8.60605822360081,8.49382428975114,8.72472973878509,8.242,9.1620223609875,9.06258249094121,9.22978489389219
8.60850607535013,8.50836005857898,8.66856192257359,8.408,9.16485055455015,9.07854231609918,9.17402368765058
8.59432078534324,8.51737543039355,8.60989926339883,9.075,9.15104169123023,9.08902770814319,9.11576930070906
8.60553918339761,8.53817260923755,8.56678724553454,8.863,9.16263343532424,9.1112688776453,9.07306721817519
8.6692617828351,8.58603143777087,8.66494675604337,8.403,9.22672955121255,9.1604904152361,9.17163832792637
8.77538045516284,8.66261578226207,8.84772877311245,8.895,9.33322333018975,9.2383593494389,9.35483360894548
8.88213673676801,8.75099351913396,9.02332727616074,8.475,9.44035529467681,9.32799943112059,9.53084704142822
8.94480885694464,8.82208418399582,8.91084856171777,8.62,9.50340228260107,9.40039822071748,9.41878492266199
8.94557907985273,8.85011815719484,8.83080334627367,8.519,9.5045463290913,9.42981844798092,9.3391579698759
8.90300551770889,8.82816084616309,8.9619884273501,8.844,9.46234619961576,9.4092946157272,9.47076298131179
8.85604124475229,8.77359039192407,8.76552523137225,8.361,9.41575547623509,9.35612981843257,9.27472138409626
8.83632447085281,8.71898468858402,8.97124346507508,8.614,9.39641229440816,9.30284149269738,9.48086288564699
8.84912780197064,8.69301818710605,8.7074289822955,8.759,9.40958893038419,9.27810570756122,9.21747334046498
8.87436767491947,8.70283951565155,8.95016551375826,8.813,9.43520167284676,9.28913259786765,9.46063647992043
8.88335566917853,8.72924396506781,8.74725460677197,8.786,9.44456220235639,9.31679666388693,9.25815385194889
8.85732432246025,8.73839618774813,8.91667244729,8.96,9.41890319925456,9.32730431067688,9.4280016431122
8.79614853914415,8.70341600027996,8.71890506632318,8.644,9.35809959384434,9.29374032704344,9.23066588501124
8.71549933733058,8.62248508682223,8.71756516465332,8.573,9.27782233911612,9.21418958302296,9.2297592789995
8.63834059693326,8.52178282773582,8.52437764289323,8.814,9.20103526314831,9.11474666054474,9.03700672624313
8.5867615971367,8.44080943842945,8.57785594977315,8.153,9.1498276524067,9.03490815423594,9.09092167600752
8.57541532531004,8.40882219980842,8.66409159725857,7.819,9.13885252823687,9.00401398383802,9.1775956407751
8.6052217147544,8.42706105083121,8.67880086010881,8.34,9.16902983996272,9.02342394142614,9.192744895804
8.65877498187032,8.46817550003834,8.66847114382132,8.663,9.22295379453492,9.06586961833752,9.18285684707243
8.7031150002014,8.49360940514343,8.6799220274359,8.604,9.26766425145113,9.09275552370294,9.19475107408292
8.70422524724697,8.47827764603445,8.57134029582089,8.942,9.26914468589669,9.07881265812099,9.08661436214863
8.64879653718911,8.42695477820476,8.60762664760165,8.78,9.21408591912232,9.02859925857885,9.12334741032185
8.55905679470227,8.37166539076638,8.57558567229957,8.216,9.1247158816697,8.97405767996606,9.09175480853308
8.48605173445785,8.35113020009521,8.52380647700108,8.419,9.0520802880796,8.95400201536794,9.04042566426012
