"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
9.48679969835322,9.50159535815306,9.3411049469834,9.375,9.95190234073601,9.96294565026523,9.76952673859198
9.398581456214,9.41530869701894,9.29372844979291,9.386,9.86386091109441,9.87685681728176,9.72315900857856
9.29892633909564,9.28333926571624,9.13136739994453,9.263,9.7646718533441,9.74530568769324,9.56181530328108
9.20436062328321,9.14245591212017,8.9611529509255,9.019,9.6743676393307,9.60849424254044,9.39262677459896
9.09945030513211,9.02096117208822,8.88272147181669,8.847,9.57416740654224,9.49134504167962,9.31522978953014
9.03847352245673,8.95298683552515,8.96347315276141,9.383,9.51390051933347,9.4255695810215,9.39702453564612
9.04651462582797,8.96465138008311,9.03107046387962,8.989,9.52327741495242,9.43869995838075,9.46567348001257
9.10925122732555,9.04658817726633,9.04558200309122,8.812,9.58767843997073,9.52257942559928,9.48124521701892
9.19028783809829,9.14980339166561,9.13869988044369,8.891,9.6701270211383,9.62833595620063,9.57543185271248
9.2479331459155,9.21430101768746,9.14849054690648,9.358,9.72898122873712,9.69529461201347,9.58629983359925
9.24911473000842,9.20689914155955,9.11042636380351,9.015,9.73147588729937,9.68996369254758,9.54932151608295
9.1906599942659,9.13978480085883,9.02755065382088,9.056,9.67433784828145,9.62478232386997,9.46754021747935
9.10555310516501,9.05970198388622,8.9902640242691,8.952,9.59050755575025,9.54677379495396,9.43135653928496
9.04587724321041,9.01770257867052,9.08517084961616,8.829,9.53209855907708,9.50699909603799,9.52737484971677
9.05118380615596,9.03840205810642,9.04194573218919,8.867,9.53868019809166,9.52991037921514,9.48526974442057
9.1213487554232,9.10543258400379,9.12409787237394,9.171,9.61011419029061,9.59904862337569,9.5685504166771
9.21160412607053,9.1703499803259,9.17312961040974,9.349,9.70163171432659,9.6660049217599,9.6187191992036
9.25604068354525,9.17983236721091,9.11314380154238,9.213,9.74732783417985,9.67752050196311,9.55987893931351
9.20721470338962,9.10594777931394,9.03395204954335,9.399,9.69975905185934,9.60568113617576,9.48184123244237
9.06702074523977,8.96234227891474,8.83933918467902,8.853,9.56081851927701,9.46411072082454,9.28839090012372
8.88808364131365,8.79737623307347,8.75617878577114,8.819,9.3831314326837,9.30114966207838,9.20640151205633
8.74393750784028,8.66884791025108,8.7276572189918,8.775,9.24023232132929,9.17460139509979,9.17905942490594
8.68711962296392,8.61537116245814,8.74773911807776,8.632,9.18465836118252,9.12310210604405,9.20032926252629
8.72226205639891,8.64032769770665,8.77694616467166,8.549,9.22104154536735,9.15005601584322,9.23073269630707
8.81046386519396,8.7157411940079,8.85580081849096,8.524,9.3104810223656,9.2274989843475,9.31079217534961
8.89941610547011,8.801414054219,8.88052354021794,8.81,9.4006678924392,9.31523047968299,9.3367281493636
8.95676179582259,8.86668077977062,8.94073385111485,9.101,9.45924517513932,9.38256546803088,9.39816012828898
8.98406977690454,8.90245141381045,9.00770862492474,9.162,9.48778173076211,9.42038419471962,9.46636497420341
9.00481882945579,8.91873696222329,9.00768025382619,9.192,9.50975637019882,9.43867396165543,9.46757506728376
9.03920115446089,8.93218477244996,8.96272143326445,8.83,9.54536131582788,9.4540805707727,9.4238630906439
9.08671031909581,8.95333456102676,8.96617825375097,9.074,9.59409015403761,9.47716595217783,9.42857512214085
9.1290529324498,8.98162043471164,9.11122878281417,8.866,9.63764951565628,9.50739519635928,9.57488921633222
9.1485988759521,9.00958188838741,9.1406979817418,8.853,9.65840930374914,9.53732668064762,9.60563032122516
9.14548107870883,9.03125191425061,9.10157511984254,9.181,9.65650246785574,9.56098714392157,9.56778769254451
9.13877318500577,9.04762024199029,9.06759138890521,9.062,9.65100267255894,9.5793390478103,9.53509250819861
9.15118319544621,9.06532769557299,9.08278148438445,9.148,9.66461793878557,9.59899478632932,9.55157944947145
9.19048294995587,9.09044375035292,9.15575367758418,8.943,9.70512012646875,9.62601554223297,9.6258567732126
9.24327760220386,9.12292534179404,9.18592918099064,8.826,9.75911440897726,9.66037661196905,9.65734567717677
9.28621387920458,9.15648955378071,9.22132384107253,9.048,9.80324753283288,9.69582767683812,9.69406199283026
9.3053148776593,9.18405372751017,9.27277430835113,9.025,9.82354261403529,9.72531024220905,9.7468423554275
