"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
9.65072175677812,9.5340330493792,9.58066909622343,9.357,10.1267633473244,10.0100849220031,10.0239723092874
9.66408587489244,9.56526461372581,9.57509339307724,9.347,10.1412557244033,10.04151762332,10.0190234792447
9.63713868750079,9.57271807920365,9.53436103652585,9.344,10.1144291187899,10.0491830441417,9.97891946601881
9.63768999824985,9.56354269184653,9.66440474700499,9.342,10.1181995656819,10.0402632561663,10.1095929882355
9.64456236589533,9.55670860499811,9.66442331789422,9.468,10.1281038173398,10.0337434604478,10.1102428374601
9.65065907183599,9.5693011474135,9.67236683763232,9.484,10.1343484631962,10.0466974899789,10.1188191003128
9.67800229036463,9.60150614768305,9.60644397102212,9.446,10.1622761827911,10.07927451497,10.0535304397739
9.69938054628594,9.63128590186876,9.73796428769466,9.423,10.1844358310816,10.1093922680968,10.1856864236478
9.68225887642046,9.62441519623824,9.59479402992204,9.411,10.1678884046914,10.1027956796523,10.0431532923761
9.61600837403119,9.55553890148228,9.45871001103862,9.424,10.1020979738957,10.0341257376343,9.90770785745874
9.51288433109188,9.42767868280963,9.36307698905009,9.09,9.99951008373793,9.90642049960366,9.81271487506318
9.39973469364175,9.27696800722423,9.1986360407852,8.907,9.8868926673206,9.75583664115011,9.64891542017635
9.31117933186298,9.15749878240196,9.15378291203687,8.741,9.79884322956842,9.63648587304975,9.60470523674573
9.27602117477439,9.11342245580066,9.25035653307255,8.73,9.76418926581345,9.59253083567562,9.70192325318982
9.30364781875362,9.15417838738525,9.31963212114392,8.691,9.79232695548971,9.63341060778551,9.77184468490793
9.3773229594118,9.24802863066447,9.27999375945224,8.894,9.86650971404635,9.72737674129827,9.7328536132456
9.4584415213862,9.3388085804827,9.45239249361178,9.065,9.94813319304832,9.81825191978923,9.90590108195815
9.50256476243875,9.37693088166452,9.47062822978794,9.057,9.99276158807674,9.85644348940178,9.92478699534883
9.48260039136273,9.34673334576202,9.34632230368078,9.095,9.97330226241199,9.82629390728824,9.80113268725247
9.40689229264012,9.27397955358494,9.3165994950036,9.002,9.89809821690465,9.75357630870659,9.77206293551411
9.31876279973177,9.20893640651021,9.2360412345903,8.962,9.81047216843387,9.68856649122701,9.6921591690965
