"ARIMA+FOURIER","TBATS","ETS+STL","TEST","ARIMA+FOURIER_UPPER_95%","TBATS_UPPER_95%","ETS+STL_UPPER_95%"
8.72355992392084,8.71386194021205,8.63479784455964,8.729,9.18233723258273,9.17078066382771,9.05467633293763
8.78810957867822,8.77183058026805,8.68324960748762,8.493,9.24689628013625,9.23035384533623,9.10455673546137
8.791254301692,8.77478772345947,8.64329382919323,8.844,9.2508897267693,9.23509242411695,9.06604367187397
8.753263121016,8.72447893964482,8.59355083172128,8.307,9.2173233819336,9.18682844794045,9.0177574450515
8.6847761746977,8.65466006639328,8.56033977209895,8.908,9.15393917765628,9.11929697083293,8.98601719172111
8.61611020791347,8.61064344961633,8.60759793315245,8.898,9.08679814177839,9.07768874826969,9.03476017330373
8.59817335835247,8.62176799645652,8.60729579511323,8.427,9.07090375228107,9.09119208030545,9.03595684754615
8.64942572182938,8.68271594726541,8.67270689687075,8.354,9.12450034349504,9.15439515508053,9.10288072979983
8.74058346971951,8.75467366469892,8.73521398799206,8.488,9.21783131833877,9.22848221245453,9.16691454506636
8.80991714173824,8.78592823124946,8.69570168618027,8.618,9.28916356535187,9.26180439857719,9.12894288548172
8.79819442329736,8.74031786852431,8.72568949250178,8.608,9.2795025873384,9.21827667857956,9.1604852255694
8.68500990022543,8.61756513910119,8.44982662830935,8.518,9.16838329465512,9.09766372614981,8.88619075918902
8.50529086407951,8.45437483520482,8.32171099306821,8.01,8.99069922124767,8.93665777374442,8.75965735738816
8.33172320312091,8.30622848123293,8.25267138502085,8.32,8.81915207776808,8.79068982201469,8.69221378909247
8.23329918260683,8.22045756652988,8.25246892780157,8.431,8.72274685994777,8.70704371321057,8.69362114774562
8.23713652003913,8.21532241184702,8.27632663539592,8.501,8.72859412933915,8.70396828099449,8.71910241629383
8.3180960123532,8.27545725244281,8.32429832782221,8.415,8.81155349030541,8.76612543323391,8.76871138289242
8.42101393116458,8.36424538592758,8.37355745416246,8.404,8.91646331354558,8.8569416212958,8.81962146396149
8.4981777415938,8.44449998937175,8.53506973746268,8.437,8.99561152063859,8.93925777757599,8.98279834911087
8.53560242638575,8.49545215381599,8.54678638589488,8.597,9.03501254516791,8.99229920871457,8.99619321232645
8.55193222455861,8.51781875408833,8.5341856578093,8.364,9.05331077275717,9.01674978196417,8.98528427704664
8.57495493247979,8.52662553583805,8.47115498202084,8.627,9.07829425827216,9.02760107443607,8.92395893647266
8.61639055721768,8.53835588700926,8.53464570937868,8.324,9.12168307495685,9.04132647197654,8.98916850516193
8.66438157260906,8.56095196955566,8.63674965336682,8.399,9.17161974059823,9.06588794542711,9.09300475965194
